datasetID,eventID,year,month,day,start.hour,start.minute,decimalLatitude,decimalLongitude,samplingProtocol
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-15T13:33Z,1990,9,15,13,33,47.96666667,-65.88333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-15T16:50Z,1990,9,15,16,50,47.83333333,-65.55,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-15T20:08Z,1990,9,15,20,8,47.95,-64.98333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-16T08:00Z,1990,9,16,8,0,48.06666667,-64.23333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-16T09:52Z,1990,9,16,9,52,47.98333333,-64.33333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-16T13:16Z,1990,9,16,13,16,47.65,-64.35,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-16T15:33Z,1990,9,16,15,33,47.58333333,-64.45,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-16T17:25Z,1990,9,16,17,25,47.46666667,-64.2,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-16T20:03Z,1990,9,16,20,3,47.68333333,-64,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-16T22:35Z,1990,9,16,22,35,47.83333333,-63.7,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T00:51Z,1990,9,17,0,51,48,-63.68333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T03:06Z,1990,9,17,3,6,48.13333333,-63.93333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T05:27Z,1990,9,17,5,27,48.06666667,-63.51666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T07:24Z,1990,9,17,7,24,48.01666667,-63.41666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T09:27Z,1990,9,17,9,27,47.88333333,-63.53333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T11:35Z,1990,9,17,11,35,47.75,-63.61666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T13:08Z,1990,9,17,13,8,47.75,-63.53333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T16:08Z,1990,9,17,16,8,47.51666667,-63.93333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T17:34Z,1990,9,17,17,34,47.43333333,-64.1,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T19:38Z,1990,9,17,19,38,47.28333333,-63.93333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-17T22:00Z,1990,9,17,22,0,47.38333333,-63.61666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-18T03:24Z,1990,9,18,3,24,47.46666667,-63.7,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-18T08:19Z,1990,9,18,8,19,47.48333333,-64.51666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-18T10:35Z,1990,9,18,10,35,47.43333333,-64.45,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-18T12:53Z,1990,9,18,12,53,47.23333333,-64.45,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-18T15:02Z,1990,9,18,15,2,47.16666667,-64.63333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-18T17:23Z,1990,9,18,17,23,46.98333333,-64.4,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-18T20:22Z,1990,9,18,20,22,47.13333333,-64.21666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-18T23:38Z,1990,9,18,23,38,47.2,-63.55,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-19T01:42Z,1990,9,19,1,42,47.31666667,-63.75,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-19T07:28Z,1990,9,19,7,28,46.88333333,-64.45,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-19T15:48Z,1990,9,19,15,48,46.03333333,-63.16666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-19T17:11Z,1990,9,19,17,11,45.93333333,-63.3,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-19T19:25Z,1990,9,19,19,25,45.93333333,-62.96666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-19T22:07Z,1990,9,19,22,7,45.91666667,-62.65,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1990-09-20T01:25Z,1990,9,20,1,25,46.2,-62.28333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-02T18:10Z,1991,9,2,18,10,45.7,-61.76666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-02T21:32Z,1991,9,2,21,32,45.83333333,-61.71666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-02T23:35Z,1991,9,2,23,35,45.88333333,-61.85,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-03T04:06Z,1991,9,3,4,6,46.01666667,-61.7,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-03T06:47Z,1991,9,3,6,47,46.13333333,-61.7,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-03T08:26Z,1991,9,3,8,26,46.13333333,-61.93333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-03T12:17Z,1991,9,3,12,17,46.18333333,-62.16666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-03T16:05Z,1991,9,3,16,5,46.4,-61.66666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-03T18:22Z,1991,9,3,18,22,46.3,-61.33333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-03T21:28Z,1991,9,3,21,28,46.2,-61.46666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-04T00:17Z,1991,9,4,0,17,46.46666667,-61.8,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-04T03:10Z,1991,9,4,3,10,46.6,-61.6,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-04T05:06Z,1991,9,4,5,6,46.58333333,-61.48333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-04T08:03Z,1991,9,4,8,3,46.8,-61.45,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-04T09:41Z,1991,9,4,9,41,46.9,-61.56666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-04T11:20Z,1991,9,4,11,20,46.93333333,-61.75,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-04T13:10Z,1991,9,4,13,10,46.76666667,-61.71666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-04T19:07Z,1991,9,4,19,7,46.76666667,-62,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-04T21:22Z,1991,9,4,21,22,46.71666667,-62.13333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-04T23:03Z,1991,9,4,23,3,46.68333333,-62.3,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-05T01:38Z,1991,9,5,1,38,46.6,-62.53333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-05T03:53Z,1991,9,5,3,53,46.56666667,-62.51666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-05T06:28Z,1991,9,5,6,28,46.6,-62.98333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-05T08:35Z,1991,9,5,8,35,46.83333333,-62.88333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-05T10:31Z,1991,9,5,10,31,46.8,-62.6,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-05T12:25Z,1991,9,5,12,25,46.88333333,-62.61666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-05T14:33Z,1991,9,5,14,33,47.01666667,-62.55,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-05T20:21Z,1991,9,5,20,21,47.1,-61.9,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-05T22:10Z,1991,9,5,22,10,47.15,-61.6,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T00:10Z,1991,9,6,0,10,47.1,-61.25,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T02:16Z,1991,9,6,2,16,46.88333333,-61.16666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T04:56Z,1991,9,6,4,56,46.86666667,-61.03333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T05:38Z,1991,9,6,5,38,47,-60.81666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T07:00Z,1991,9,6,7,0,47.01666667,-60.83333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T09:06Z,1991,9,6,9,6,47.21666667,-60.9,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T10:34Z,1991,9,6,10,34,47.31666667,-60.83333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T12:12Z,1991,9,6,12,12,47.31666667,-60.56666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T14:17Z,1991,9,6,14,17,47.1,-60.33333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T16:17Z,1991,9,6,16,17,47.23333333,-60.26666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T18:48Z,1991,9,6,18,48,47.5,-60.35,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T20:47Z,1991,9,6,20,47,47.45,-60.43333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-06T22:37Z,1991,9,6,22,37,47.5,-60.51666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T00:26Z,1991,9,7,0,26,47.43333333,-60.73333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T02:54Z,1991,9,7,2,54,47.43333333,-60.8,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T05:58Z,1991,9,7,5,58,47.65,-60.8,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T06:58Z,1991,9,7,6,58,47.75,-60.88333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T09:03Z,1991,9,7,9,3,47.58333333,-61.15,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T10:36Z,1991,9,7,10,36,47.63333333,-61.21666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T12:00Z,1991,9,7,12,0,47.71666667,-61.1,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T14:17Z,1991,9,7,14,17,47.9,-60.83333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T15:58Z,1991,9,7,15,58,48.01666667,-60.88333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T18:31Z,1991,9,7,18,31,47.96666667,-61.15,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T21:35Z,1991,9,7,21,35,47.98333333,-61.68333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-07T23:37Z,1991,9,7,23,37,48.08333333,-61.43333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-08T01:58Z,1991,9,8,1,58,48.15,-61.35,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-08T04:00Z,1991,9,8,4,0,48.25,-61.7,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-08T05:45Z,1991,9,8,5,45,48.3,-61.88333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-08T07:38Z,1991,9,8,7,38,48.23333333,-61.96666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-08T13:39Z,1991,9,8,13,39,48.15,-62.2,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-08T15:13Z,1991,9,8,15,13,48.08333333,-62.28333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-08T19:16Z,1991,9,8,19,16,48.16666667,-62.56666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T00:14Z,1991,9,9,0,14,48.21666667,-63.38333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T02:17Z,1991,9,9,2,17,48.23333333,-63.63333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T04:18Z,1991,9,9,4,18,48.38333333,-63.45,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T05:39Z,1991,9,9,5,39,48.43333333,-63.46666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T07:24Z,1991,9,9,7,24,48.46666667,-63.53333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T09:59Z,1991,9,9,9,59,48.43333333,-64,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T11:55Z,1991,9,9,11,55,48.43333333,-64.21666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T13:55Z,1991,9,9,13,55,48.33333333,-64.38333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T16:57Z,1991,9,9,16,57,48.21666667,-63.85,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T19:29Z,1991,9,9,19,29,48,-63.68333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T21:08Z,1991,9,9,21,8,48.01666667,-63.4,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-09T23:26Z,1991,9,9,23,26,47.8,-63.26666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T01:34Z,1991,9,10,1,34,48.13333333,-63.28333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T04:10Z,1991,9,10,4,10,47.9,-62.95,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T06:00Z,1991,9,10,6,0,47.78333333,-62.86666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T07:45Z,1991,9,10,7,45,47.83333333,-62.8,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T09:40Z,1991,9,10,9,40,47.8,-62.6,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T11:31Z,1991,9,10,11,31,47.75,-62.51666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T13:40Z,1991,9,10,13,40,47.61666667,-62.46666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T15:17Z,1991,9,10,15,17,47.73333333,-62.35,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T16:55Z,1991,9,10,16,55,47.81666667,-62.3,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T19:12Z,1991,9,10,19,12,47.71666667,-61.96666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T21:30Z,1991,9,10,21,30,47.68333333,-61.78333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-10T23:09Z,1991,9,10,23,9,47.6,-61.95,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-11T00:38Z,1991,9,11,0,38,47.53333333,-62.06666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-11T03:09Z,1991,9,11,3,9,47.45,-63.51666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-11T04:37Z,1991,9,11,4,37,47.31666667,-62.53333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-11T06:05Z,1991,9,11,6,5,47.26666667,-62.53333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-11T07:32Z,1991,9,11,7,32,47.33333333,-62.6,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-11T10:03Z,1991,9,11,10,3,47.28333333,-62.93333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-11T12:09Z,1991,9,11,12,9,47.15,-63.06666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-11T14:12Z,1991,9,11,14,12,47.01666667,-63.23333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-11T16:30Z,1991,9,11,16,30,46.86666667,-63.1,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-11T20:30Z,1991,9,11,20,30,46.55,-63.18333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-12T03:50Z,1991,9,12,3,50,46.35,-61.81666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-12T20:33Z,1991,9,12,20,33,45.81666667,-62.8,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-12T22:40Z,1991,9,12,22,40,45.93333333,-62.56666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-13T01:44Z,1991,9,13,1,44,46.1,-62.05,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-13T04:59Z,1991,9,13,4,59,46.5,-61.6,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-13T08:20Z,1991,9,13,8,20,46.65,-62.15,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-13T10:58Z,1991,9,13,10,58,46.88333333,-62.35,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-13T13:18Z,1991,9,13,13,18,46.93333333,-62.65,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-13T14:58Z,1991,9,13,14,58,47.13333333,-62.71666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-13T18:12Z,1991,9,13,18,12,47.4,-63.23333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-13T20:07Z,1991,9,13,20,7,47.53333333,-63.35,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-13T22:04Z,1991,9,13,22,4,47.6,-63.3,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-13T23:45Z,1991,9,13,23,45,47.61666667,-63.45,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-14T02:04Z,1991,9,14,2,4,47.93333333,-63.35,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-14T04:09Z,1991,9,14,4,9,48.15,-63.13333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-14T06:12Z,1991,9,14,6,12,48.25,-62.78333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-14T09:24Z,1991,9,14,9,24,48.13333333,-62.56666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-14T11:07Z,1991,9,14,11,7,48.25,-62.61666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-14T12:57Z,1991,9,14,12,57,48.43333333,-62.53333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-14T14:37Z,1991,9,14,14,37,48.46666667,-62.71666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-14T16:31Z,1991,9,14,16,31,48.38333333,-62.8,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-14T18:32Z,1991,9,14,18,32,48.31666667,-62.96666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-15T00:57Z,1991,9,15,0,57,48.78333333,-63.51666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-15T03:11Z,1991,9,15,3,11,48.88333333,-63.31666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-15T05:04Z,1991,9,15,5,4,48.8,-63.53333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-15T07:32Z,1991,9,15,7,32,48.83333333,-63.68333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-15T09:36Z,1991,9,15,9,36,48.91666667,-63.81666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-15T11:55Z,1991,9,15,11,55,49.1,-63.88333333,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-15T13:57Z,1991,9,15,13,57,48.96666667,-63.96666667,Western IIA trawl
MPO-OPANO-BOTTOMTRAWL,MPO-OPANO-BOTTOMTRAWL-1991-09-15T15:53Z,1991,9,15,15,53,48.76666667,-63.88333333,Western IIA trawl
